text,font_size,size_vs_body,is_bold,y_pos,line_length,word_count,is_all_caps,starts_with_number,ends_with_colon,page_num,doc_name,label
collaboration and resource sharing. ODL will be a portal - capable of customization as,10,-1,0,147,86,14,0,0,0,13,E0H1CM114.pdf,
"a home page for local libraries - to organized, comprehensive, authoritative and validated",10,-1,0,158,90,13,0,0,0,13,E0H1CM114.pdf,
e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,10,-1,0,170,98,17,0,0,0,13,E0H1CM114.pdf,
"of their education, life and work. Some examples:",10,-1,0,181,49,8,0,0,1,13,E0H1CM114.pdf,
1. Reference Resources,10,-1,0,204,22,3,0,0,0,13,E0H1CM114.pdf,
"- directories: companies, associations, organizations, governments, educational institutions,",10,-1,0,227,93,8,0,0,0,13,E0H1CM114.pdf,
etc. etc.,10,-1,0,239,9,2,0,0,0,13,E0H1CM114.pdf,
"- almanacs, country information",10,-1,0,250,31,4,0,0,0,13,E0H1CM114.pdf,
"- dictionaries, thesauri, encyclopedias",10,-1,0,262,39,4,0,0,0,13,E0H1CM114.pdf,
-consumer information,10,-1,0,273,21,2,0,0,0,13,E0H1CM114.pdf,
"- phone books,",10,-1,0,285,14,3,0,0,0,13,E0H1CM114.pdf,
"- travel guides, entertainment guides",10,-1,0,296,37,5,0,0,0,13,E0H1CM114.pdf,
- weather information,10,-1,0,308,21,3,0,0,0,13,E0H1CM114.pdf,
- media/newspapers,10,-1,0,319,18,2,0,0,0,13,E0H1CM114.pdf,
"- leisure time, recreational activity guides",10,-1,0,331,44,6,0,0,0,13,E0H1CM114.pdf,
- indexing and abstracting services,10,-1,0,342,35,5,0,0,0,13,E0H1CM114.pdf,
"- currency converters,",10,-1,0,354,22,3,0,0,0,13,E0H1CM114.pdf,
- virtual reference services,10,-1,0,365,28,4,0,0,0,13,E0H1CM114.pdf,
-vocational/career information,10,-1,0,377,30,2,0,0,0,13,E0H1CM114.pdf,
-internet search engines,10,-1,0,388,24,3,0,0,0,13,E0H1CM114.pdf,
-current awareness services,10,-1,0,400,27,3,0,0,0,13,E0H1CM114.pdf,
2. Subject Guides,10,-1,0,423,17,3,0,0,0,13,E0H1CM114.pdf,
-arts and humanities,10,-1,0,446,20,3,0,0,0,13,E0H1CM114.pdf,
- business and economics,10,-1,0,457,24,4,0,0,0,13,E0H1CM114.pdf,
- education,10,-1,0,469,11,2,0,0,0,13,E0H1CM114.pdf,
-recreation and sports,10,-1,0,480,22,3,0,0,0,13,E0H1CM114.pdf,
"-entertainment - games, activities for kids",10,-1,0,492,43,6,0,0,0,13,E0H1CM114.pdf,
-health information,10,-1,0,503,19,2,0,0,0,13,E0H1CM114.pdf,
-science and technology,10,-1,0,515,23,3,0,0,0,13,E0H1CM114.pdf,
-social sciences,10,-1,0,526,16,2,0,0,0,13,E0H1CM114.pdf,
-society and culture,10,-1,0,538,20,3,0,0,0,13,E0H1CM114.pdf,
3. Educational tool-kits,10,-1,0,561,24,3,0,0,0,13,E0H1CM114.pdf,
"-guides to information gathering methodologies, information literacy",10,-1,0,584,68,7,0,0,0,13,E0H1CM114.pdf,
-study guides,10,-1,0,595,13,2,0,0,0,13,E0H1CM114.pdf,
-study skill development,10,-1,0,607,24,3,0,0,0,13,E0H1CM114.pdf,
-web-based curricula,10,-1,0,618,20,2,0,0,0,13,E0H1CM114.pdf,
-internet search guides,10,-1,0,630,23,3,0,0,0,13,E0H1CM114.pdf,
"4. Journals, books, maps, music etc.",10,-1,0,653,36,6,0,0,0,13,E0H1CM114.pdf,
14 14 14 14,9,-2,0,731,11,4,0,1,0,13,E0H1CM114.pdf,
RFP: To Develop the Ontario Digital Library Business Plan March 2003,8,-3,1,733,68,11,0,0,0,13,E0H1CM114.pdf,
Parsippany -Troy Hills STEM Pathways,28,17,1,37,36,5,0,0,0,0,STEMPathwaysFlyer.pdf,
Mission Statement:,14,3,0,89,18,2,0,0,1,0,STEMPathwaysFlyer.pdf,
To provide PTHSD high school students with the opportunity to,12,1,0,93,61,10,0,0,0,0,STEMPathwaysFlyer.pdf,
"concentrate their studies, beyond those required in high school, in the areas of science,",12,1,0,109,89,14,0,0,0,0,STEMPathwaysFlyer.pdf,
"technology, engineering, and mathematics, and expose students to relevant real world",12,1,0,123,84,11,0,0,0,0,STEMPathwaysFlyer.pdf,
"experiences through project work, conferences and presentations to enhance their high school",12,1,0,137,92,12,0,0,0,0,STEMPathwaysFlyer.pdf,
experience.,12,1,0,152,11,1,0,0,0,0,STEMPathwaysFlyer.pdf,
Goals:,14,3,0,183,6,1,0,0,1,0,STEMPathwaysFlyer.pdf,
•,12,1,0,209,1,1,0,0,0,0,STEMPathwaysFlyer.pdf,
"Inspire keen interest in mathematics, science, engineering, and",12,1,0,211,63,8,0,0,0,0,STEMPathwaysFlyer.pdf,
"technology, develop strong scholarship in the subject and",12,1,0,225,57,8,0,0,0,0,STEMPathwaysFlyer.pdf,
promote the enjoyment of these studies in high school.,12,1,0,238,54,9,0,0,0,0,STEMPathwaysFlyer.pdf,
•,12,1,0,250,1,1,0,0,0,0,STEMPathwaysFlyer.pdf,
Expose students to potential career opportunities in the field.,12,1,0,252,63,9,0,0,0,0,STEMPathwaysFlyer.pdf,
•,12,1,0,264,1,1,0,0,0,0,STEMPathwaysFlyer.pdf,
Encourage students to pursue higher education and major in,12,1,0,265,58,9,0,0,0,0,STEMPathwaysFlyer.pdf,
STEM careers.,12,1,0,279,13,2,0,0,0,0,STEMPathwaysFlyer.pdf,
• Promote interactions with STEM professionals to learn about,12,1,0,292,61,9,0,0,0,0,STEMPathwaysFlyer.pdf,
future opportunities.,12,1,0,306,21,2,0,0,0,0,STEMPathwaysFlyer.pdf,
• Support field experiences connected to the world outside of,12,1,0,319,61,10,0,0,0,0,STEMPathwaysFlyer.pdf,
the school building.,12,1,0,333,20,3,0,0,0,0,STEMPathwaysFlyer.pdf,
"• Signal to employers, universities, training programs, and",12,1,0,346,59,8,0,0,0,0,STEMPathwaysFlyer.pdf,
military that a student has completed a comprehensive course,12,1,0,360,60,9,0,0,0,0,STEMPathwaysFlyer.pdf,
of study in a specialized area.,12,1,0,373,31,6,0,0,0,0,STEMPathwaysFlyer.pdf,
"• Cultivate transferable work habits such as perseverance, goal",12,1,0,387,63,9,0,0,0,0,STEMPathwaysFlyer.pdf,
"setting, and self-direction.",12,1,0,400,28,3,0,0,0,0,STEMPathwaysFlyer.pdf,
PATHWAY OPTIONS,15,4,0,438,15,2,1,0,0,0,STEMPathwaysFlyer.pdf,
REGULAR PATHWAY DISTINCTION PATHWAY,15,4,1,468,35,4,1,0,0,0,STEMPathwaysFlyer.pdf,
● 4 credits of Math - At least one math,11,0,0,483,39,10,0,0,0,0,STEMPathwaysFlyer.pdf,
course should be an AP Math class.,11,0,0,497,34,7,0,0,0,0,STEMPathwaysFlyer.pdf,
● 4 credits of Math,11,0,0,501,19,5,0,0,0,0,STEMPathwaysFlyer.pdf,
● 4 credits of Science- At least one,11,0,0,510,36,8,0,0,0,0,STEMPathwaysFlyer.pdf,
● 4 credits of Science,11,0,0,515,22,5,0,0,0,0,STEMPathwaysFlyer.pdf,
science course should be an AP,11,0,0,524,30,6,0,0,0,0,STEMPathwaysFlyer.pdf,
● 4 credits of STEM-designated electives,11,0,0,528,40,6,0,0,0,0,STEMPathwaysFlyer.pdf,
Science class.,11,0,0,537,14,2,0,0,0,0,STEMPathwaysFlyer.pdf,
● Maintain an overall 2.85 GPA,11,0,0,542,30,6,0,0,0,0,STEMPathwaysFlyer.pdf,
● 4 credits of STEM-designated electives,11,0,0,551,40,6,0,0,0,0,STEMPathwaysFlyer.pdf,
● Participate in a minimum of 3 STEM,11,0,0,555,36,8,0,0,0,0,STEMPathwaysFlyer.pdf,
- One must be a Computer,11,0,0,564,24,6,0,0,0,0,STEMPathwaysFlyer.pdf,
presentations/conferences each year,11,0,0,569,35,3,0,0,0,0,STEMPathwaysFlyer.pdf,
Science/Technology Class,11,0,0,578,24,2,0,0,0,0,STEMPathwaysFlyer.pdf,
with a required minimum total of 12,11,0,0,582,35,7,0,0,0,0,STEMPathwaysFlyer.pdf,
● Maintain an overall 3.5 GPA,11,0,0,591,29,6,0,0,0,0,STEMPathwaysFlyer.pdf,
presentations/conferences throughout,11,0,0,596,36,2,0,0,0,0,STEMPathwaysFlyer.pdf,
● Participate in a minimum of 3 STEM,11,0,0,605,36,8,0,0,0,0,STEMPathwaysFlyer.pdf,
the 4 years . *,11,0,0,609,15,5,0,0,0,0,STEMPathwaysFlyer.pdf,
presentations/conferences a year with a,11,0,0,618,39,5,0,0,0,0,STEMPathwaysFlyer.pdf,
● Join and actively participate in a,11,0,0,623,36,7,0,0,0,0,STEMPathwaysFlyer.pdf,
required minimum total of 12,11,0,0,632,28,5,0,0,0,0,STEMPathwaysFlyer.pdf,
STEM-related extracurricular activity or,11,0,0,636,40,4,0,0,0,0,STEMPathwaysFlyer.pdf,
presentations/conferences throughout,11,0,0,645,36,2,0,0,0,0,STEMPathwaysFlyer.pdf,
club every year of attendance. -,11,0,0,650,32,6,0,0,0,0,STEMPathwaysFlyer.pdf,
the 4 years.,11,0,0,659,12,3,0,0,0,0,STEMPathwaysFlyer.pdf,
● Join and actively participate in a,11,0,0,672,36,7,0,0,0,0,STEMPathwaysFlyer.pdf,
STEM-related extracurricular activity or,11,0,0,686,40,4,0,0,0,0,STEMPathwaysFlyer.pdf,
club every year of attendance.,11,0,0,699,30,5,0,0,0,0,STEMPathwaysFlyer.pdf,
● Either participate in an internship or,11,0,0,713,40,7,0,0,0,0,STEMPathwaysFlyer.pdf,
design and implement a community,11,0,0,726,32,5,0,0,0,0,STEMPathwaysFlyer.pdf,
impact project.,11,0,0,740,15,2,0,0,0,0,STEMPathwaysFlyer.pdf,
Elective Course Offerings,22,11,0,43,25,3,0,0,0,1,STEMPathwaysFlyer.pdf,
Science Math Computer Science/ Art Applied,12,1,1,90,42,6,0,0,0,1,STEMPathwaysFlyer.pdf,
Technology Technology/,12,1,1,104,22,2,0,0,0,1,STEMPathwaysFlyer.pdf,
Family Consumer,12,1,1,118,15,2,0,0,0,1,STEMPathwaysFlyer.pdf,
Science and Other,12,1,1,133,17,3,0,0,0,1,STEMPathwaysFlyer.pdf,
+,7,-4,1,151,1,1,0,0,0,1,STEMPathwaysFlyer.pdf,
• • AP Calculus • • Graphic • Nutrition for an,11,0,0,152,46,11,0,0,0,1,STEMPathwaysFlyer.pdf,
AP Biology Computer,11,0,0,154,19,3,0,0,0,1,STEMPathwaysFlyer.pdf,
+,7,-4,1,163,1,1,0,0,0,1,STEMPathwaysFlyer.pdf,
• AP Statistics Design Active Lifestyle,10,-1,0,164,39,6,0,0,0,1,STEMPathwaysFlyer.pdf,
•,11,0,0,166,1,1,0,0,0,1,STEMPathwaysFlyer.pdf,
AP Chemistry Programming in C++,11,0,0,167,31,5,0,0,0,1,STEMPathwaysFlyer.pdf,
+,7,-4,1,175,1,1,0,0,0,1,STEMPathwaysFlyer.pdf,
• Calculus • Digital • Engineering,10,-1,0,176,34,6,0,0,0,1,STEMPathwaysFlyer.pdf,
• •,11,0,0,179,3,2,0,0,0,1,STEMPathwaysFlyer.pdf,
AP Physics C Robotics,11,0,0,181,21,4,0,0,0,1,STEMPathwaysFlyer.pdf,
"• Probability, Photography CAD and Design",10,-1,0,188,41,6,0,0,0,1,STEMPathwaysFlyer.pdf,
• •,11,0,0,193,3,2,0,0,0,1,STEMPathwaysFlyer.pdf,
Forensics Computer Science and,11,0,0,194,30,4,0,0,0,1,STEMPathwaysFlyer.pdf,
"Statistics, • Advanced Foundations",10,-1,0,200,34,4,0,0,0,1,STEMPathwaysFlyer.pdf,
•,11,0,0,206,1,1,0,0,0,1,STEMPathwaysFlyer.pdf,
Honors Anatomy Programming Concepts,11,0,0,208,35,4,0,0,0,1,STEMPathwaysFlyer.pdf,
and Discrete Digital • Television,10,-1,0,212,33,5,0,0,0,1,STEMPathwaysFlyer.pdf,
and Physiology with Python,11,0,0,221,26,4,0,0,0,1,STEMPathwaysFlyer.pdf,
Math Photography Production I / II,10,-1,0,224,34,6,0,0,0,1,STEMPathwaysFlyer.pdf,
• •,11,0,0,233,3,2,0,0,0,1,STEMPathwaysFlyer.pdf,
AP Environmental + AP Computer Science,11,0,0,235,38,6,0,0,0,1,STEMPathwaysFlyer.pdf,
• Precalculus • Careers in,10,-1,0,236,26,5,0,0,0,1,STEMPathwaysFlyer.pdf,
Science • Algebra 3 & Principles Medicine (Phys,11,0,0,248,47,8,0,0,0,1,STEMPathwaysFlyer.pdf,
• Trigonometry • Ed department),11,0,0,260,31,5,0,0,0,1,STEMPathwaysFlyer.pdf,
Marine Biology AP Computer Science A,11,0,0,262,36,6,0,0,0,1,STEMPathwaysFlyer.pdf,
• Applied Math • Woods Tech 1,10,-1,0,272,29,7,0,0,0,1,STEMPathwaysFlyer.pdf,
• •,11,0,0,274,3,2,0,0,0,1,STEMPathwaysFlyer.pdf,
Organic Chemistry Honors Data Structures,11,0,0,275,40,5,0,0,0,1,STEMPathwaysFlyer.pdf,
• Honors and 2,10,-1,0,284,14,4,0,0,0,1,STEMPathwaysFlyer.pdf,
•,11,0,0,287,1,1,0,0,0,1,STEMPathwaysFlyer.pdf,
Genetics and Advanced,11,0,0,289,21,3,0,0,0,1,STEMPathwaysFlyer.pdf,
Accounting 1 • Honors,10,-1,0,296,21,4,0,0,0,1,STEMPathwaysFlyer.pdf,
•,11,0,0,301,1,1,0,0,0,1,STEMPathwaysFlyer.pdf,
Astronomy Programming,11,0,0,302,21,2,0,0,0,1,STEMPathwaysFlyer.pdf,
• Investments Engineering and,10,-1,0,308,29,4,0,0,0,1,STEMPathwaysFlyer.pdf,
• •,11,0,0,314,3,2,0,0,0,1,STEMPathwaysFlyer.pdf,
Networks (CCNA cert),10,-1,0,315,20,3,0,0,0,1,STEMPathwaysFlyer.pdf,
Bioethics,11,0,0,316,9,1,0,0,0,1,STEMPathwaysFlyer.pdf,
• AP Design,10,-1,0,320,11,3,0,0,0,1,STEMPathwaysFlyer.pdf,
• •,11,0,0,328,3,2,0,0,0,1,STEMPathwaysFlyer.pdf,
"MythBusting: The Switching, Routing, &",11,0,0,329,38,5,0,0,0,1,STEMPathwaysFlyer.pdf,
Economics ***AP,10,-1,0,332,15,2,0,0,0,1,STEMPathwaysFlyer.pdf,
Wireless Essentials,10,-1,0,341,19,2,0,0,0,1,STEMPathwaysFlyer.pdf,
Science of,11,0,0,343,10,2,0,0,0,1,STEMPathwaysFlyer.pdf,
• Business Captsone -,10,-1,0,344,21,4,0,0,0,1,STEMPathwaysFlyer.pdf,
(CCNA cert),10,-1,0,353,11,2,0,0,0,1,STEMPathwaysFlyer.pdf,
Literature and Org. Seminar and,11,0,0,356,31,5,0,0,0,1,STEMPathwaysFlyer.pdf,
•,11,0,0,365,1,1,0,0,0,1,STEMPathwaysFlyer.pdf,
Cybersecurity (CCNA,10,-1,0,366,19,2,0,0,0,1,STEMPathwaysFlyer.pdf,
Management Research w/,10,-1,0,368,22,3,0,0,0,1,STEMPathwaysFlyer.pdf,
Films,11,0,0,370,5,1,0,0,0,1,STEMPathwaysFlyer.pdf,
cert),10,-1,0,379,5,1,0,0,0,1,STEMPathwaysFlyer.pdf,
advisor,10,-1,1,380,7,1,0,0,0,1,STEMPathwaysFlyer.pdf,
approval,10,-1,1,392,8,1,0,0,0,1,STEMPathwaysFlyer.pdf,
What Colleges Say!,18,7,1,478,18,3,0,0,0,1,STEMPathwaysFlyer.pdf,
"When asked the question, “Would participation in the Drew University: “Yes,it would show that they are",11,0,0,515,102,16,0,0,0,1,STEMPathwaysFlyer.pdf,
STEM Pathways set PTHSD students apart when applying challenging themselves in the classroom.”,11,0,1,528,94,13,0,0,0,1,STEMPathwaysFlyer.pdf,
"to your school?”, colleges responded with the following:",11,0,1,542,56,8,0,0,1,1,STEMPathwaysFlyer.pdf,
NJIT: “Yes- this would demonstrate to Admissions that a,11,0,1,555,55,9,0,0,0,1,STEMPathwaysFlyer.pdf,
"SUNY Binghamton: “Yes. We are a R1 research institution student is interested in STEM programs, and would be a",11,0,1,569,110,19,0,0,0,1,STEMPathwaysFlyer.pdf,
and students with a strong STEM curriculum that includes strong candidate for our programs.”,11,0,0,582,92,14,0,0,0,1,STEMPathwaysFlyer.pdf,
research or lab work are generally more competitive in our,11,0,0,596,58,10,0,0,0,1,STEMPathwaysFlyer.pdf,
"applicant pool and more success as students at Ithaca College: “Yes, we look for students who participate",11,0,0,610,105,17,0,0,0,1,STEMPathwaysFlyer.pdf,
Binghamton because of their early HS experience.” in classes and activities that enhance their knowledge and,11,0,0,623,108,16,0,0,0,1,STEMPathwaysFlyer.pdf,
skills in their area of interest.”,11,0,0,637,34,6,0,0,0,1,STEMPathwaysFlyer.pdf,
Towson University: “Participation in this program would,11,0,1,650,55,7,0,0,0,1,STEMPathwaysFlyer.pdf,
show us that the student is challenging him/herself in their Montclair University: “Rigorous math and science lab,11,0,0,664,113,17,0,0,0,1,STEMPathwaysFlyer.pdf,
courses which is something we look at when reviewing classes beyond standard curriculum could be looked at for,11,0,0,677,110,18,0,0,0,1,STEMPathwaysFlyer.pdf,
applications.” scholarship eligibility along with high GPA.”,11,0,0,691,60,7,0,0,0,1,STEMPathwaysFlyer.pdf,
For more information and our application please visit our website by clicking here .,12,1,1,720,84,14,0,0,0,1,STEMPathwaysFlyer.pdf,
ADDRESS:,12,5,0,444,8,1,1,0,1,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
TOPJUMP,12,5,0,458,7,1,1,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
3735 PARKWAY,12,5,0,472,12,2,1,1,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
"PIGEON FORGE, TN 37863",12,5,0,486,22,4,1,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
(NEAR DIXIE STAMPEDE ON THE PARKWAY),9,2,0,501,36,6,1,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
RSVP:,12,5,1,523,5,1,1,0,1,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
----------------,27,20,0,524,16,1,0,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
CLOSED TOED SHOES ARE REQUIRED FOR CLIMBING,7,0,0,556,43,7,1,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
"PARENTS OR GUARDIANS NOT ATTENDING THE PARTY,",7,0,0,572,45,7,1,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
PLEASE VISIT TOPJUMP.COM TO FILL OUT WAIVER,7,0,0,581,43,7,1,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
SO YOUR CHILD CAN ATTEND.,7,0,0,590,25,5,1,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
HOPE To SEE Y ou T HERE !,23,16,1,599,25,8,0,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
WWW.TOPJUMP.COM,18,11,0,624,15,1,1,0,0,0,TOPJUMP-PARTY-INVITATION-20161003-V01.pdf,
